  Day,Month,Year,Tmax,Tmean,Tmin,RH,WS,ETo
5,12,2019,21.4,13.5,7.3,41.5,1.31,2.1
6,12,2019,21.9,13.5,9.1,42.8,1.34,2.1
7,12,2019,23.1,13.4,8,41.3,1.41,2.3
8,12,2019,22.4,13,5.4,39.9,1.37,2.2
9,12,2019,21,14,9.7,39.3,1.17,1.9
10,12,2019,20.8,13.9,9.4,43.4,1.12,1.8
11,12,2019,18.8,12.2,7.5,66,1.23,1.5
12,12,2019,16.4,11.8,8.7,71.6,1.92,1.5
13,12,2019,12.6,10.2,8.2,84.5,0.71,0.8
14,12,2019,14.8,10.1,6.1,82.9,1.48,1
15,12,2019,16.4,9.3,4.3,68.8,1.19,1.3
16,12,2019,18.2,9.5,3.4,53.9,1.28,1.6
17,12,2019,18,8.7,2.2,47.1,1.84,2.1
18,12,2019,16.2,9.9,4.8,44,1,1.5
19,12,2019,19,12.8,9.2,43.9,1.02,1.6
20,12,2019,17.1,11.1,7.5,56.6,1.13,1.5
21,12,2019,18.3,10.5,6.3,59.6,1.5,1.7
22,12,2019,18.8,10.1,5.7,51.7,1.66,2
23,12,2019,18.8,10.6,4,45.2,1.46,1.9
24,12,2019,16.7,9.4,3.6,49.8,1.45,1.7
25,12,2019,17.1,8.9,3.3,52,1.52,1.8
26,12,2019,18.6,8.5,1.4,45.4,1.67,2.1
27,12,2019,16.6,8.5,2,39.6,1.23,1.7
28,12,2019,15.6,9.4,5.8,37.8,1.05,1.6
29,12,2019,15.6,8.8,4.9,41.9,0.91,1.4
30,12,2019,16.9,8.8,3.9,47.9,1.35,1.7
31,12,2019,13.9,7.5,2.9,54.6,1.63,1.6
1,1,2020,15.7,8.7,4.2,52.2,1.62,1.7
2,1,2020,15.2,10.4,6.1,51.8,1.08,1.4
3,1,2020,15.7,9.8,7,58.6,1.07,1.4
4,1,2020,14.8,8.8,4.2,63.8,1.3,1.4
5,1,2020,12.7,7,2.9,67.2,1.51,1.3
6,1,2020,8.2,6.3,5.4,88.3,1.39,0.7
7,1,2020,10.7,7.4,5.3,85.9,0.65,0.8
8,1,2020,11.1,7.1,2.8,79.9,1.12,0.9
9,1,2020,15.9,6.8,1.3,54.6,1.77,1.8
10,1,2020,17.3,6.9,-0.5,42.6,1.66,2.1
11,1,2020,16.4,9.5,4.5,37.9,0.9,1.5
12,1,2020,16.4,9.9,5.2,62.1,1.71,1.7
13,1,2020,7.8,5.2,3.3,90.8,2.9,0.7
14,1,2020,14.1,7.5,2.3,77.6,1.37,1.2
15,1,2020,15.4,9.3,4.4,64.6,1.3,1.4
16,1,2020,18,10.6,4.7,62.7,1.15,1.6
17,1,2020,16.6,8.9,3.3,60.3,1.23,1.6
18,1,2020,15.5,9,3.8,60.6,1.36,1.6
19,1,2020,15.6,8,1.3,56,1.56,1.8
20,1,2020,15,10.3,5.3,54.5,0.8,1.3
21,1,2020,8,6.4,3.6,90.4,1.77,0.7
22,1,2020,15.7,8.1,3.6,69,1.41,1.5
23,1,2020,16.8,7.7,1.8,58.2,1.8,2
24,1,2020,17.9,9.1,1.9,47.3,1.72,2.2
25,1,2020,18.9,12.4,7.3,56.7,1.5,2
26,1,2020,18.1,11.1,7.1,61.5,1.27,1.7
27,1,2020,11.9,8.8,6.8,72.3,1.57,1.3
28,1,2020,12.4,8.7,6.7,84.6,2.16,1.1
29,1,2020,12.6,9.3,5.5,87.9,3.1,1.1
30,1,2020,15.8,9.2,4.4,71.8,1.31,1.5
31,1,2020,15.9,9.2,4,56.8,1.12,1.7
1,2,2020,16.4,9.8,5.2,58.4,1.31,1.8
2,2,2020,17.5,9.8,3.9,55.1,1.62,2.1
3,2,2020,17.8,10,2.9,51.2,1.45,2.1
4,2,2020,12.1,7.9,3.5,73.8,1.3,1.3
5,2,2020,16.8,8.4,2.3,64.1,1.33,1.8
6,2,2020,16.9,10.6,5.4,55.7,0.98,1.8
7,2,2020,17.7,9.6,4.7,66.6,1.56,2
8,2,2020,18.6,9.7,1.2,47.1,1.33,2.3
9,2,2020,19.6,12.1,5.7,43.1,1.25,2.3
10,2,2020,20,12.4,7.1,45.8,1.37,2.4
11,2,2020,18.1,11.9,7.7,60.8,1.3,2
12,2,2020,19.2,13.6,8.7,67.3,1.09,1.9
13,2,2020,21,15.1,10.5,72.8,1.6,2.1
14,2,2020,21.6,13.1,6.9,61.1,2.57,3
15,2,2020,23.9,13.9,4.2,38.9,1.84,3.5
16,2,2020,24.5,15.5,9.8,41.3,1.49,3.1
17,2,2020,23.9,14.1,6.2,42.6,1.82,3.4
18,2,2020,24.2,15.4,6.9,39.8,1.41,3.1
19,2,2020,21,14.5,8.9,51.7,3.92,3.9
20,2,2020,21.7,15.6,11.7,58.8,3.04,3.3
21,2,2020,21,14.3,8,64.8,1.32,2.4
22,2,2020,21.2,14.5,9,64.4,1.51,2.5
23,2,2020,22.3,15.6,9.6,61.8,1.42,2.6
24,2,2020,20.9,15.6,10.9,63.9,1.2,2.3
25,2,2020,21.8,15.7,10.4,68.3,1.35,2.4
26,2,2020,23.5,16.7,10.4,68.3,1.55,2.7
27,2,2020,23,17.3,13.4,72,1.49,2.5
28,2,2020,19.1,15.3,12.2,82.9,1.37,1.8
29,2,2020,20.5,15.7,12.2,79.7,1.84,2.2
1,3,2020,20.7,15.7,11.1,76.8,0.91,2.1
2,3,2020,22.7,16.5,10.7,64.8,1.09,2.6
3,3,2020,22.7,16.7,11.7,67.7,1.26,2.6
4,3,2020,18.4,14.6,11.4,86.1,1.75,1.8
5,3,2020,16.3,13.5,10.9,90.7,2.63,1.5
6,3,2020,15.9,13.1,10.8,91,2.41,1.5
7,3,2020,14.4,11.7,8.4,86.6,3.05,1.6
8,3,2020,17.6,13.2,9.4,86,2.72,2
9,3,2020,18.7,12.2,7.2,70.8,2,2.6
10,3,2020,20.8,14.5,9.3,61.5,1.28,2.7
11,3,2020,19.5,14.6,10.3,73.3,2.08,2.5
12,3,2020,16.4,13,9.1,80.8,3.2,2.1
13,3,2020,18.9,12.7,6.3,68.9,1.09,2.5
14,3,2020,20.5,14.1,8.6,68.9,1.17,2.6
15,3,2020,20.7,14.8,9.1,70.3,1.62,2.8
16,3,2020,21.2,15.8,10,72.3,1.4,2.7
17,3,2020,23,17.7,12.3,71.7,1.44,2.9
18,3,2020,22.9,18.4,14.5,73.1,1.47,2.7
19,3,2020,23.9,19.1,13.8,67.8,1.02,2.9
20,3,2020,22,17.6,14.3,79.4,1.05,2.4
21,3,2020,21.4,17.5,14.8,85.1,1.43,2.3
22,3,2020,22.6,17.5,12.7,77.9,1.55,2.8
23,3,2020,24.1,18.1,13.1,75.6,1.23,3
24,3,2020,20.6,17.3,14.3,90.8,2.47,2.1
25,3,2020,20.7,16.4,12.9,78.5,1.17,2.5
26,3,2020,22.5,17.7,13.5,72.7,1.16,2.8
27,3,2020,16.8,14.5,11.8,84.6,1.53,1.9
28,3,2020,20.5,16.3,10.7,80.8,2.26,2.7
29,3,2020,21.3,16.6,12.3,72.5,1.8,2.9
30,3,2020,20.5,15.9,11.7,70.1,1.3,2.8
31,3,2020,17.3,15.5,13.7,84.8,1.89,1.9
1,4,2020,21.8,17.7,12.5,78.2,1.11,2.8
2,4,2020,22.1,17.8,12.6,67.6,1.28,3.1
3,4,2020,22.6,17.1,10.4,69.9,2.04,3.5
4,4,2020,24.9,19.8,13.9,64.1,1.37,3.5
5,4,2020,20.4,17.7,15,81.4,1.32,2.4
6,4,2020,24,18.8,14.2,76.7,1.23,3.1
7,4,2020,21.4,16.9,13.6,82.8,2.09,2.7
8,4,2020,25.6,18.8,12.8,65.6,1.17,3.7
9,4,2020,24,18.8,14.3,73.2,1.41,3.3
10,4,2020,26.7,20.5,15.3,74.9,1.42,3.7
11,4,2020,29,22.2,15.2,66.4,1.37,4.3
12,4,2020,30.4,24.9,18.8,63.1,1.59,4.5
13,4,2020,30.4,25.7,20.4,64.4,1.54,4.3
14,4,2020,29.5,24.7,19.4,69.3,1.61,4.1
15,4,2020,29.2,24.2,19,68.6,1.45,4.1
16,4,2020,27.7,22.6,17.9,64.6,1.31,3.9
17,4,2020,22,18.7,15.2,75.5,1.58,3
18,4,2020,22.7,18.5,14.6,81.7,1.62,3
19,4,2020,24.9,19.8,14.5,74.2,1.3,3.5
20,4,2020,25.6,21.1,15.9,65.9,1.16,3.7
21,4,2020,24.7,20.8,16.2,68.1,1.25,3.5
22,4,2020,27.2,21.6,15.3,71.3,1.52,4.1
23,4,2020,28,22.4,16.3,71.3,1.59,4.2
24,4,2020,29.3,23.6,17.6,66.6,1.09,4.2
25,4,2020,28.3,24.4,19.7,65.9,0.98,3.8
26,4,2020,27.3,22.8,18.9,75.1,1.47,3.7
27,4,2020,23,20.3,17.6,80,2.56,3
28,4,2020,23.8,20.3,16.6,79.8,1.45,3.2
29,4,2020,28.9,23.8,17.3,73.1,1.48,4.3
30,4,2020,29.7,24.7,19.9,72.3,1.7,4.3
1,5,2020,30.7,25.2,20.6,71.5,1.61,4.4
2,5,2020,29.2,24.8,20,73.2,1.57,4.1
3,5,2020,27.8,23.4,17.3,70.5,1.38,4.1
4,5,2020,27,23.1,19.7,70.5,1.13,3.6
5,5,2020,27.4,22.9,17.9,69.5,1.84,4.2
6,5,2020,28.8,23.4,17.7,60.6,1.51,4.6
7,5,2020,28.8,22.3,15.6,67.4,1.62,4.7
8,5,2020,30.3,24.3,18.7,70.5,1.7,4.7
9,5,2020,30.5,25.3,18.8,66.2,1.89,5
10,5,2020,31.4,26.1,20.3,68.1,1.76,4.9
11,5,2020,27.3,22.8,19.4,78.6,1.66,3.8
12,5,2020,29.7,24.9,19,61.4,0.95,4.4
13,5,2020,28.6,24.6,19.7,72.3,1.55,4.2
14,5,2020,27.6,24.1,19.8,73.1,0.73,3.7
15,5,2020,27.1,22.8,18.4,74.5,1.7,4
16,5,2020,30.5,24.8,18.5,64.7,1.31,4.8
17,5,2020,31.1,24.2,17.7,65.9,1.82,5.3
18,5,2020,29.3,24.1,19.4,60.9,1.57,4.7
19,5,2020,29,22.8,17.1,63.9,1.31,4.7
20,5,2020,31,24.5,16.9,58.5,1.98,5.6
21,5,2020,33.3,26.9,18.9,52.6,1.95,6.1
22,5,2020,35.5,29.2,22.7,50.6,1.36,5.8
23,5,2020,35.2,29,22,59.9,1.48,5.8
24,5,2020,33.5,27.6,20.6,58.6,2.04,5.9
25,5,2020,34.8,29.4,22.7,55.9,1.73,5.9
26,5,2020,36.9,30.4,23,47.6,1.65,6.5
27,5,2020,38,31.4,25.6,46.1,1.37,6.2
28,5,2020,35.3,29.8,21.7,50.6,1.45,6
29,5,2020,32.3,28.1,22.3,60.5,2.23,5.5
30,5,2020,27.5,24.4,21.7,77.6,1.48,3.6
31,5,2020,26.6,23.6,20.8,78.8,1.54,3.5
1,6,2020,26.2,23.3,19.6,76.6,1.34,3.6
2,6,2020,26.9,23.8,20.5,74.3,1.29,3.7
3,6,2020,24.7,22.3,19.9,79.6,1.3,3.1
4,6,2020,29.6,25.1,18.6,66.6,1.29,4.7
5,6,2020,30.6,26.7,22.1,64.1,1.09,4.4
6,6,2020,29,25.3,21.8,76.1,2.17,4.2
7,6,2020,29.8,25.9,21.5,74.4,1.32,4.2
8,6,2020,31.8,27.2,21.8,72.2,1.26,4.7
9,6,2020,31.6,27.8,23.1,71.4,1.7,4.7
10,6,2020,33.1,28.5,24.5,70,1.46,4.8
11,6,2020,33.6,29.2,23.7,63.3,1.17,5
12,6,2020,33.5,29,24.9,68.2,1.42,4.9
13,6,2020,32.7,28.2,23.8,70,1.34,4.7
14,6,2020,33,27.9,22.5,63.7,1.3,5.1
15,6,2020,35.9,29.4,22.2,58.7,1.37,6
16,6,2020,35.3,29.8,23.4,52.8,1.37,5.8
17,6,2020,36,30,22.3,53.1,1.27,6
18,6,2020,36.7,30.6,23.4,55.2,1.27,6
19,6,2020,36.4,30,23.5,58.8,1.27,5.9
20,6,2020,33.7,29.3,24.9,62.4,1.38,5
21,6,2020,35.1,30.1,24.6,65.1,1.32,5.3
22,6,2020,34.6,30.1,24.1,66.6,1.15,5.2
23,6,2020,33.4,29.7,25.1,72.9,1.45,4.7
24,6,2020,32,28.4,25.6,78.8,1.88,4.2
25,6,2020,32,28,24.4,78.2,1.41,4.3
26,6,2020,32.7,28.5,23.1,74.6,1.14,4.7
27,6,2020,33.4,29.4,24.5,70.7,1.28,4.8
28,6,2020,33.7,29.6,24.1,63.8,1.23,5
29,6,2020,33.6,28.3,23.5,62,1.48,5.3
30,6,2020,33.9,29.4,23.4,65.9,1.28,5.1
1,7,2020,33.8,29.8,25.7,72.2,1.09,4.6
2,7,2020,35.5,30.9,25,65.6,1.44,5.4
3,7,2020,36.5,32,26.9,59.9,1.37,5.5
4,7,2020,36.5,31,25.6,61.8,1.76,5.9
5,7,2020,31.1,27.3,23.4,72.9,1.73,4.4
6,7,2020,32.7,28.4,23.7,68.1,1.34,4.8
7,7,2020,34.4,30.4,25.1,57.6,0.92,4.9
8,7,2020,33.7,29.4,24.3,70.2,1.38,4.9
9,7,2020,32.5,29.4,26.3,72.4,1.38,4.2
10,7,2020,34.6,30.5,25.6,68,1.34,5
11,7,2020,35.2,30.8,25.6,64.6,1.05,5
12,7,2020,31.2,27.9,25,74.3,1.6,4.1
13,7,2020,31.5,27.7,23.7,75.1,1.28,4.2
14,7,2020,34,29.6,24.1,66.3,1.35,5
15,7,2020,36,30.9,25,59.4,0.96,5.2
16,7,2020,33.8,30.4,25.2,64.6,0.98,4.6
17,7,2020,33.5,30,26.6,68.7,0.87,4.2
18,7,2020,34,30.1,25.7,68.9,1.6,4.8
19,7,2020,34,30.2,26.5,70.1,1.26,4.5
20,7,2020,34.1,29.9,25.5,71.4,1.43,4.7
21,7,2020,30.6,26.9,24.1,84.8,2.73,3.8
22,7,2020,30.4,26.6,22,72.3,1.77,4.4
23,7,2020,32,27.7,22,69.8,1.21,4.6
24,7,2020,32.5,28.8,23.9,72.9,1.19,4.4
25,7,2020,33.3,29.8,25.9,72.2,1.01,4.2
26,7,2020,31.6,28.7,25.6,77.1,1.09,3.7
27,7,2020,32.8,29.6,25.4,74.1,1.11,4.2
28,7,2020,34.4,30.5,25.8,72.3,1.05,4.5
29,7,2020,34.3,30.5,26.6,72.8,1.23,4.4
30,7,2020,30.9,27.4,24.8,86.3,1.8,3.6
31,7,2020,31.9,28.4,24.5,83.6,1.3,3.9
1,8,2020,32.3,28.9,25.3,80.4,1.32,3.9
2,8,2020,33.1,29.5,25.4,77,1.16,4.1
3,8,2020,33.8,30.1,25.8,74.4,1.12,4.3
4,8,2020,34.6,30.6,25.5,69.1,1.12,4.6
5,8,2020,34.9,31,25.8,65,0.84,4.5
6,8,2020,34.7,30.7,26.1,70.7,1.04,4.5
7,8,2020,32.2,29.1,26.1,80.9,1.45,3.7
8,8,2020,32.3,28.8,25.5,82.3,1.35,3.8
9,8,2020,33,30.2,26.5,77.5,1.2,3.8
10,8,2020,32.4,29.6,26.4,78.6,1.24,3.7
11,8,2020,33.2,30.1,26.1,76.6,0.95,3.9
12,8,2020,33.5,30.6,26.8,77.2,1.02,3.8
13,8,2020,34.1,30.7,27.2,76,0.83,3.9
14,8,2020,33.2,29.6,26.4,81.3,1,3.7
15,8,2020,33,29.4,25.7,80.1,0.91,3.8
16,8,2020,32.9,29.8,26.6,78.4,1.18,3.7
17,8,2020,33.6,30.2,26.9,77.8,1.02,3.8
18,8,2020,33.1,29.2,25.9,82.7,1.26,3.8
19,8,2020,31.9,28.6,26.4,85.9,1.84,3.3
20,8,2020,29.6,26.9,24.5,88.1,1.53,3
21,8,2020,29.8,26,22.9,84.7,1.48,3.4
22,8,2020,32.2,28.1,22.5,72,0.74,4
23,8,2020,32.6,28.7,24.3,73.4,0.84,3.8
24,8,2020,32.3,28,23.8,81.9,1.38,3.8
25,8,2020,30.6,27.2,24.3,87.9,1.79,3.2
26,8,2020,29.6,26.8,24.5,87.2,1.16,2.9
27,8,2020,28.4,26.3,24.1,90.3,1.05,2.6
28,8,2020,28.8,25.7,23.1,89.3,2.1,2.9
29,8,2020,30.5,26.7,22.5,80.7,1.03,3.5
30,8,2020,31.4,27.3,22.6,73.9,0.84,3.7
31,8,2020,28.6,25.8,23,87.5,1.63,2.9
1,9,2020,27.9,26,24,89.8,2.27,2.5
2,9,2020,30.2,27.3,24,83.6,1.51,3.2
3,9,2020,29.9,26.9,24.3,84.6,1.55,3
4,9,2020,30.2,26.8,23.7,83.9,0.84,3
5,9,2020,29.9,26.7,23.2,83,1.02,3.1
6,9,2020,30.3,27.2,23.3,78.2,1.15,3.3
7,9,2020,29.9,26.6,23.2,80.4,0.98,3.1
8,9,2020,30.6,26.2,22.3,80.3,1.21,3.4
9,9,2020,31.1,26.8,22.2,76.2,1.08,3.5
10,9,2020,31.2,27,22.3,73.1,0.9,3.5
11,9,2020,31.8,27.3,21.4,69.4,0.96,3.7
12,9,2020,32.3,28.1,23.6,69.3,0.99,3.6
13,9,2020,32,27.8,22.7,71.6,1.01,3.6
14,9,2020,31.7,27.5,23.2,73.8,1.01,3.4
15,9,2020,31.7,27.4,23.5,75.3,1.4,3.5
16,9,2020,32,27.4,22.3,72.3,1.09,3.6
17,9,2020,33.5,28.2,23.6,63.5,1.21,3.9
18,9,2020,34,29.1,23.6,56.1,1.04,4
19,9,2020,33.7,28.1,23.5,55.8,1.17,4
20,9,2020,31.5,25.8,20.8,64.9,1.45,3.9
21,9,2020,32.1,26.3,20.4,62.4,1.16,3.8
22,9,2020,32.5,26.7,21.5,63.4,1.12,3.8
23,9,2020,31.4,26.4,21.2,63.6,1.38,3.7
24,9,2020,31.5,25.9,21.1,69.2,1.33,3.6
25,9,2020,31.1,26.6,21.7,64.9,0.98,3.3
26,9,2020,29,24.3,20.4,73.9,1.51,3.2
27,9,2020,29.7,24.6,19.6,62.4,1.09,3.3
28,9,2020,30,25.2,19.6,60.1,1.05,3.3
29,9,2020,30.6,25.6,21.1,58.6,0.99,3.3
30,9,2020,29.8,24.5,19.6,63.1,1.09,3.3
1,10,2020,29.7,24,19.5,62.9,1.42,3.4
2,10,2020,30.4,24,18.3,57.6,1.32,3.6
3,10,2020,29.8,23.6,18.5,53.6,1.52,3.7
4,10,2020,30.8,23.5,17.2,50.4,1.22,3.7
5,10,2020,30.7,23.5,17.9,50.8,1.45,3.8
6,10,2020,30.8,23.5,16.9,48,1.16,3.6
7,10,2020,30,23,16.7,51.8,1.25,3.6
8,10,2020,29.8,23.2,17,53.5,1.2,3.4
9,10,2020,30,24.1,18.4,51.6,1.05,3.3
10,10,2020,30.5,24.4,19.8,52.7,1.2,3.4
11,10,2020,30.9,23.8,17.1,50.5,1.14,3.5
12,10,2020,31.1,24.1,17.8,49.3,1.02,3.3
13,10,2020,29.2,22.6,17.8,56.5,1.1,3.1
14,10,2020,28.8,22.1,16.9,54.5,1.48,3.4
15,10,2020,29.6,22.6,17.7,47.3,1.29,3.4
16,10,2020,29,22.1,16.3,49.4,1.3,3.3
17,10,2020,29.3,23.2,17.8,45.7,1.01,3
18,10,2020,28.9,22.6,18.3,47.7,1.43,3.3
19,10,2020,28.7,22.3,16.2,44.5,1.07,3
20,10,2020,27.8,21.2,14.6,50.6,1.18,3
21,10,2020,26.8,20.4,14.7,56.8,1.21,2.8
22,10,2020,27,20.4,15.5,54.7,1.27,2.9
23,10,2020,27.1,20.7,15.2,51.9,1.21,2.8
24,10,2020,27,21.2,16.1,49.4,1.1,2.7
25,10,2020,25.7,19,13.7,60.6,1.22,2.6
26,10,2020,25.6,17.6,11.9,58.1,1.75,3
27,10,2020,26.1,18.8,13.2,45.4,1.32,2.9
28,10,2020,25.4,18.6,12.2,50.9,1.3,2.7
29,10,2020,25.4,18.6,13,54.2,1.38,2.7
30,10,2020,26.4,18.7,12.5,50.8,1.47,2.9
31,10,2020,26.1,17.9,12.1,47.9,1.45,2.9
1,11,2020,26.5,18.7,13.9,44.1,1.52,3
2,11,2020,27.5,20.1,14.4,43.9,1.15,2.7
3,11,2020,26.5,19.1,13.1,48.5,1.29,2.7
4,11,2020,26,18.2,11.6,51.2,1.34,2.7
5,11,2020,26.1,18.2,11.2,48.1,1.31,2.7
6,11,2020,25.7,17.6,11.5,49.9,1.68,2.9
7,11,2020,25.9,17.9,10.9,45.1,1.66,3
8,11,2020,25.7,18.4,11.8,43.4,1.26,2.6
9,11,2020,25.1,18.1,13,47.8,1.11,2.3
10,11,2020,24.2,18.5,14.4,50,0.95,2.1
11,11,2020,23.8,17.7,14.3,49.8,1.22,2.3
12,11,2020,24.9,17.4,11.5,49.2,1.32,2.5
13,11,2020,24.6,17.8,13.3,52.3,1.45,2.5
14,11,2020,19.6,16.1,13.6,65.3,1.42,1.8
15,11,2020,15.6,12.6,9.9,85.8,2.3,1.2
16,11,2020,18.1,12.6,8.3,77,1,1.4
17,11,2020,19.6,11.9,7.1,64.3,1.51,1.9
18,11,2020,19.6,13.1,8.9,53.9,1.13,1.8
19,11,2020,17.8,12.4,8.2,63.8,1.23,1.6
20,11,2020,18.1,10.7,6.3,63.1,2.04,2
21,11,2020,18,10.3,5.9,50.7,1.98,2.3
22,11,2020,17.7,12,7.8,48.2,1.14,1.7
23,11,2020,13.9,10.7,8.2,84.9,1.74,1.1
24,11,2020,17,11.3,8.3,82.3,1.34,1.2
25,11,2020,13,10,8.3,86.4,1.62,1
26,11,2020,17,10,5.6,80.1,1.93,1.4
27,11,2020,20.1,10.6,4.5,57.6,1.8,2.1
28,11,2020,22.4,13.4,8.1,55.1,1.68,2.2
29,11,2020,23.1,15.3,11.1,49.4,1.28,2.1
30,11,2020,21.7,14.4,8.6,56.3,1.46,2
1,12,2020,22.3,16.1,11.5,51.9,1.32,2
2,12,2020,22.5,15.1,10.7,58.6,1.77,2.2
3,12,2020,23.8,16,10.4,50.9,1.46,2.2
4,12,2020,22.2,16.2,12.2,52.3,1.18,1.9
5,12,2020,21.1,15.3,11.5,62.6,1.6,1.9
6,12,2020,21.9,15.5,12.2,62.8,1.12,1.6
7,12,2020,22,16.2,12.1,57.9,1.21,1.8
8,12,2020,17,13,10.3,81,1.67,1.2
9,12,2020,20.9,14.8,11.5,66.3,1.12,1.5
10,12,2020,19.4,12.5,8.3,76.3,1.2,1.3
11,12,2020,18.1,11.9,6.5,72.8,1.44,1.4
12,12,2020,13.5,9.1,4.6,85.9,1.55,1
13,12,2020,15.6,10.5,7.3,80.1,0.91,1
14,12,2020,15,10,5.9,74,0.93,1.1
15,12,2020,14.4,8.2,4.1,66.3,1.07,1.2
16,12,2020,13.9,7.4,2.7,61.7,1.3,1.3
17,12,2020,14.5,5.7,-0.1,59.2,1.86,1.6
18,12,2020,15.6,6.3,0.5,54.9,1.89,1.8
19,12,2020,18.1,8.1,1.1,49.9,1.67,2
20,12,2020,19.2,10.7,5.4,52.4,1.38,1.8
21,12,2020,20,12.5,7.8,64.4,1.41,1.6
22,12,2020,19.2,12.2,8.6,63.6,1.41,1.6
23,12,2020,18.6,11.6,7.9,57.2,1.17,1.5
24,12,2020,18.7,11.2,6.9,54.1,1.2,1.6
25,12,2020,17.5,10.1,4.7,56.5,1.38,1.6
26,12,2020,17.9,10.9,5.7,52.9,1.41,1.7
27,12,2020,13.3,7.9,4.8,74.3,1.48,1.1
28,12,2020,11.6,7.2,3,83,1.25,0.9
29,12,2020,14.4,7.6,3.8,73.3,1.71,1.3
30,12,2020,16.4,7.5,1.1,55.5,1.64,1.7
31,12,2020,18.1,7.8,0.8,52.5,1.8,2
1,1,2021,18.5,9.6,2.6,47.4,1.34,1.8
2,1,2021,18.4,10.3,5.4,49.2,1.18,1.7
3,1,2021,16.4,10.4,5.1,62.7,1.34,1.5
4,1,2021,17.5,12.8,9.2,87.7,1.59,1.1
5,1,2021,14.2,12.4,11.1,94.1,2.05,0.7
6,1,2021,15.9,11.8,8,83.5,1.56,1.1
7,1,2021,16.7,11.9,7.7,67.8,0.96,1.3
8,1,2021,15.7,10.8,7,75.4,0.96,1.1
9,1,2021,16.8,9.8,5.3,65.2,1.34,1.5
10,1,2021,17.6,10.4,6.4,58.4,1.41,1.7
11,1,2021,18.7,9.9,4.1,58.9,1.63,1.9
12,1,2021,19.2,8.8,2.1,56.1,1.91,2.2
13,1,2021,18.5,8.8,2.1,55.1,1.91,2.1
14,1,2021,19.6,10.1,2.6,55,1.48,2
15,1,2021,18.8,11.8,7.6,46.8,1.09,1.8
16,1,2021,18.9,10.7,4.2,54.8,1.73,2.1
17,1,2021,17.8,10.4,4.9,59.8,1.73,1.9
18,1,2021,16.7,10.5,7.2,60.2,1.23,1.6
19,1,2021,19.1,11.3,7.2,56.4,1.44,1.9
20,1,2021,19.7,10.9,5.9,58.3,2,2.2
21,1,2021,20.9,11.3,3.1,51.2,1.82,2.5
22,1,2021,16.2,11.1,7.3,59.8,2.12,2
23,1,2021,15.9,10.8,7.2,69,2.25,1.8
24,1,2021,17.5,9.3,3.3,59.6,1.34,1.8
25,1,2021,18.4,9.9,2.9,50.5,1.38,2
26,1,2021,18,10.8,6.1,51.2,1.21,1.9
27,1,2021,17.9,9.6,3.6,55.3,1.54,2
28,1,2021,18.5,11.2,5.4,43.9,1.23,2
29,1,2021,17.5,10.1,5.2,52.1,1.59,2.1
30,1,2021,18.4,9.4,3.2,54.3,1.85,2.3
31,1,2021,19.1,12.1,6.8,48,1.26,2.1
1,2,2021,19.4,11.8,6.6,64.4,1.5,2
2,2,2021,19.1,11.8,7.6,60.2,1.31,2
3,2,2021,19.2,12.7,7.5,63.4,1.47,2
4,2,2021,17.3,11.5,7.2,63.8,1.42,1.8
5,2,2021,17.1,10.4,5.8,68.5,1.2,1.7
6,2,2021,17.7,10.4,5,63.5,1.66,2
7,2,2021,19.6,12.5,5.8,53.9,1.64,2.4
8,2,2021,20.4,14.2,10.5,56.1,1.22,2.1
9,2,2021,20.9,15.8,10.8,56.8,0.86,1.9
10,2,2021,22.4,14.9,10.7,65.4,1.59,2.4
11,2,2021,22.8,15.9,11.6,55.8,1.23,2.4
12,2,2021,23.4,15.8,9.9,53.6,1.39,2.6
13,2,2021,23.4,16.5,12,53.3,1.15,2.4
14,2,2021,22.3,15.8,11,57.8,1.41,2.5
15,2,2021,22,16.2,11.6,57.8,1.2,2.3
16,2,2021,23.3,15.9,10.4,59.1,1.55,2.7
17,2,2021,22.6,15.3,10.3,54.9,1.41,2.6
18,2,2021,22.3,15.1,9.7,58.6,1.27,2.5
19,2,2021,22.6,16.2,10.2,56.5,1.34,2.6
20,2,2021,22.2,16.7,12.8,58.4,1.09,2.3
21,2,2021,23.6,16.4,12.3,61.6,1.38,2.6
22,2,2021,23,17.8,14.2,57.5,1.37,2.6
23,2,2021,23.1,17.7,12.4,57.5,1.37,2.7
24,2,2021,24.2,18.3,12.5,55.5,1.26,2.8
25,2,2021,24.1,18.4,12.2,61.6,1.49,2.8
26,2,2021,23.2,17.7,13.3,70.3,1.79,2.6
27,2,2021,21.9,16.8,10.9,62,1.35,2.6
28,2,2021,22.9,15.8,10.7,60,1.48,2.8
1,3,2021,23.3,15.5,10.5,57.5,1.72,3.1
2,3,2021,23.7,16,9.1,52.3,1.9,3.4
3,3,2021,25.4,17.9,11.4,48,1.39,3.3
4,3,2021,25.5,17.7,11.9,56.1,1.41,3.2
5,3,2021,25.1,17,11.4,58,2.11,3.6
6,3,2021,20.6,15.1,11.3,59.9,2.16,3
7,3,2021,22.6,17.1,11.7,70.4,1.73,2.8
8,3,2021,25.5,18.1,13.3,67,1.53,3.1
9,3,2021,26.2,18.8,12.2,54.8,1.23,3.3
10,3,2021,25.3,18.1,13,61.6,1.73,3.4
11,3,2021,23.4,17.8,13.8,66.5,1.62,2.9
12,3,2021,23.2,16.1,13.1,72.1,3.3,3.3
